contract_ticker,etf,k,direction,coef,t_stat,p_value,r_squared,n_obs,r2_daily_screen,contract_title
KXECKH276,VFH,-5,etf_leads_kalshi,5.858109119633644e-05,0.020608790829323004,0.9835577278885325,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,-4,etf_leads_kalshi,-0.0025671165035563034,-1.8110558531634635,0.07013220630040679,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,-3,etf_leads_kalshi,-0.001888668037350205,-0.4748679098794933,0.6348811254180201,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,-2,etf_leads_kalshi,0.0018193817131744428,1.1047397446046356,0.26927237638653,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,-1,etf_leads_kalshi,-0.002491951603854703,-1.2127693662374435,0.2252180106410363,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,0,contemp,-0.0006629581168187239,-0.3547005031078572,0.7228139739905288,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,1,kalshi_leads_etf,0.00047878321945820247,0.3524580821777704,0.7244947496023006,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,2,kalshi_leads_etf,-0.00017512016284885486,-0.15985215930553287,0.8729975351383236,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,3,kalshi_leads_etf,0.002003831822482277,0.48046035685041144,0.6309000855380342,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,4,kalshi_leads_etf,-0.00035033433711113946,-0.18446483797670227,0.8536488090189966,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VFH,5,kalshi_leads_etf,0.000602846104712434,0.24674328688038563,0.8051069039835441,0.0031944444319579324,6619,0.8816564277734555,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECDJT316,VFH,-5,etf_leads_kalshi,0.005221238981404733,1.3347869186136787,0.18194609611169255,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-4,etf_leads_kalshi,0.001537135238870364,0.5254595078747438,0.5992637949818396,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-3,etf_leads_kalshi,-0.0014357955393914709,-0.7340367701025312,0.46292632819667967,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-2,etf_leads_kalshi,0.003113798678973779,1.8336041213870806,0.06671278000751675,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,-1,etf_leads_kalshi,0.002013015272594142,0.8714894549707578,0.3834869611107793,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,0,contemp,0.0016253817492749697,1.3238854186195805,0.18554110159095094,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,1,kalshi_leads_etf,-0.0001581432729155507,-0.0696063629733142,0.944506972307035,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,2,kalshi_leads_etf,0.0012497670969568086,0.8138117608459756,0.4157527965574169,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,3,kalshi_leads_etf,0.0042785798154392415,1.0500401719599914,0.29369964350900446,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,4,kalshi_leads_etf,0.0017786745261073862,0.909875146665418,0.3628883581867809,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,5,kalshi_leads_etf,-0.001384107878622217,-1.0496419047995926,0.29388278308682936,0.004168527341772754,10734,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECKH276,VIS,-5,etf_leads_kalshi,-0.0013562358462546188,-0.5339800476343848,0.5933553384178463,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-4,etf_leads_kalshi,-0.0010522648008862547,-0.5408850779549268,0.5885867967282881,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-3,etf_leads_kalshi,-0.00015722379623543269,-0.13005606643147244,0.8965220687267779,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-2,etf_leads_kalshi,-0.0005594989606396254,-0.5686405361231995,0.5696001096552961,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-1,etf_leads_kalshi,-0.001197153003192219,-0.6854591822313467,0.49305420935805844,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,0,contemp,-0.001690457295122026,-0.89135805178206,0.3727371143800553,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,1,kalshi_leads_etf,0.0002606725288953184,0.11886717436472621,0.9053805883992114,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,2,kalshi_leads_etf,0.0006474376086636108,0.6168095930364363,0.5373603237527167,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,3,kalshi_leads_etf,0.00011521718058494037,0.09621222746389506,0.9233520197566883,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,4,kalshi_leads_etf,-0.0006811764018201092,-0.21566655025541026,0.8292476766397288,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,5,kalshi_leads_etf,0.0009356605869051748,1.012250332412035,0.3114183760407343,0.0035540379691594293,6607,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
538APPROVEMAX-24OCT31-T43,VOX,-5,etf_leads_kalshi,-0.0015951389925286958,-0.8406510716715806,0.40054343852376817,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,-4,etf_leads_kalshi,-0.003237207876387845,-1.6473146858004903,0.09949338086077372,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,-3,etf_leads_kalshi,-0.002466974854824904,-1.0087163114689044,0.3131107067325556,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,-2,etf_leads_kalshi,0.003436076263831593,0.8997174813054682,0.3682706179222788,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,-1,etf_leads_kalshi,-0.0037377733219691937,-1.2788488063246248,0.20095030315791795,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,0,contemp,-0.0044714159480305216,-3.094018628500713,0.0019746508734268574,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,1,kalshi_leads_etf,0.002343316988264877,1.1889626215077185,0.23445437602298902,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,2,kalshi_leads_etf,0.0016460600868630642,1.1066629855836618,0.2684396642740918,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,3,kalshi_leads_etf,-0.005162313736051579,-0.8612818431099437,0.38908283332363947,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,4,kalshi_leads_etf,-2.6161470047316305e-05,-0.007351303072640821,0.994134561606273,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,5,kalshi_leads_etf,-0.0016622087055736463,-0.49888032577967395,0.6178636949557914,0.0023579212714899267,7399,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KXAAAGASM-24NOV30-US-3.30,VFH,-5,etf_leads_kalshi,-0.0030120727342518566,-2.5246356739797964,0.011581828912836581,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,-4,etf_leads_kalshi,-0.002736055309026665,-1.2072223838212794,0.2273465123403291,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,-3,etf_leads_kalshi,-0.005352280351492611,-0.5051568037339095,0.6134487070806364,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,-2,etf_leads_kalshi,0.0010597450257654804,0.4214576790892281,0.6734209084576102,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,-1,etf_leads_kalshi,0.002178438003038605,1.2175601588901095,0.22339116226819367,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,0,contemp,0.0006421442151180847,0.6022404414094302,0.5470140994886521,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,1,kalshi_leads_etf,-0.004601537292092998,-0.9240677836399647,0.35545102542556806,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,2,kalshi_leads_etf,0.000924365722067962,0.4142685412560498,0.6786774501262598,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,3,kalshi_leads_etf,0.0020593736457185084,1.1731259446908193,0.24074530368407576,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,4,kalshi_leads_etf,0.0011531508885084152,0.5480967326839067,0.5836254839463338,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,5,kalshi_leads_etf,-0.006099349861971428,-0.5885871562290368,0.5561382518486988,0.0038088763210978316,5838,0.6998980956066312,Will average **gas prices** be above $3.30?
RATECUT-24SEP18,VCR,-5,etf_leads_kalshi,0.00020149579168864638,0.01367083871667751,0.98909258860681,0.0074063338843559645,4279,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,-4,etf_leads_kalshi,0.004344283229009635,0.3825607053920626,0.7020455102664869,0.0074063338843559645,4279,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,-3,etf_leads_kalshi,-0.011341603594752303,-0.7685062547512495,0.44218647613708495,0.0074063338843559645,4279,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,-2,etf_leads_kalshi,0.016968383307670885,1.1926983462386278,0.23298753355840685,0.0074063338843559645,4279,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,-1,etf_leads_kalshi,0.01573686954945653,1.775618457542023,0.07579582566463985,0.0074063338843559645,4279,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,0,contemp,0.05437678392021411,0.8999724841990353,0.36813489397238275,0.0074063338843559645,4279,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
